siren,adresse_ligne1,adresse_ligne2,adresse_ligne3,adress_nettoyee,adresse_regex
353175409,  Immeuble les Cascades,,Courchevel 1650,  IMMEUBLE LES CASCADES  COURCHEVEL 1650,IMMEUBLE$|CASCADES$|COURCHEVEL$
349915140,4 Rue DE FORESTA,,,4 RUE DE FORESTA  ,FORESTA$
835064577,44 Rue Camille Desmoulins,,,44 RUE CAMILLE DESMOULINS  ,CAMILLE$|DESMOULINS$
378183313,16  GRANDE RUE,,,16  GRANDE RUE  ,GRANDE$
433255031,19 Rue DE LA CROIX DU VAL,,,19 RUE DE LA CROIX DU VAL  ,CROIX$|VAL$
447855537,63 rue Balard,,,63 RUE BALARD  ,BALARD$
481067056,,26 AVENUE PIERRE BEREGOVOY,, 26 AVENUE PIERRE BEREGOVOY ,PIERRE$|BEREGOVOY$
829990639,  Le Breuil,,,  LE BREUIL  ,BREUIL$
830573663,,26 Chemin de la Passerelle,, 26 CHEMIN DE LA PASSERELLE ,PASSERELLE$
807886817,,17 Rue Louis Plantier,, 17 RUE LOUIS PLANTIER ,LOUIS$|PLANTIER$
834394868,3 Ruelle Saint Germain,,,3 RUELLE SAINT GERMAIN  ,SAINT$|GERMAIN$
511952640,12 Rue Des Marleines,,,12 RUE DES MARLEINES  ,MARLEINES$
805218047,25 Rue DE CERGY, BATIMENT B APPARTEMENT 207,,25 RUE DE CERGY  BATIMENT B APPARTEMENT 207 ,CERGY$|BATIMENT$|APPARTEMENT$
388116170,,91 BD. KELLERMANN,, 91 BD  KELLERMANN ,BD$|KELLERMANN$
510489784,,10 La Levée de Tesson,, 10 LA LEVEE DE TESSON ,LEVEE$|TESSON$
484344544,32 boulevard de Strasbourg,,,32 BOULEVARD DE STRASBOURG  ,STRASBOURG$
834345001,,5 Rue d'Outreval,, 5 RUE D OUTREVAL ,OUTREVAL$
842784506,18 Rue de la Ganterie,,,18 RUE DE LA GANTERIE  ,GANTERIE$
850731175,,18 rue des Bains,, 18 RUE DES BAINS ,BAINS$
837539352,,28 Rue de Lentourville,, 28 RUE DE LENTOURVILLE ,LENTOURVILLE$
302958491,,Avenue Cognacq Jay,Immeuble les Dents Blanches, AVENUE COGNACQ JAY IMMEUBLE LES DENTS BLANCHES,COGNACQ$|JAY$|IMMEUBLE$|DENTS$|BLANCHES$
421165895,15 rue Duphot,ET 24 R TRONCHET,,15 RUE DUPHOT ET 24 R TRONCHET ,DUPHOT$|TRONCHET$
494987837,725 Boulevard Robert Barrier,,,725 BOULEVARD ROBERT BARRIER  ,ROBERT$|BARRIER$
440350676,,2 RUE GAMBETTA,PERIGUEUX, 2 RUE GAMBETTA PERIGUEUX,GAMBETTA$|PERIGUEUX$
851586586,,21 et 31 Route du Village,Argentiere, 21 ET 31 ROUTE DU VILLAGE ARGENTIERE,ARGENTIERE$
380720227,,7 rue des Barrigards,, 7 RUE DES BARRIGARDS ,BARRIGARDS$
519255574,,29 rue d'Avau,, 29 RUE D AVAU ,AVAU$
840571186,32 Rue Vieille Monnaie,,,32 RUE VIEILLE MONNAIE  ,VIEILLE$|MONNAIE$
421194754,88 boulevard Davout,,,88 BOULEVARD DAVOUT  ,DAVOUT$
535145668,8 rue Royale,,,8 RUE ROYALE  ,ROYALE$
504164518,,17 Rue des Abattoirs,, 17 RUE DES ABATTOIRS ,ABATTOIRS$
753023258,,5 rue Pierre Et Georgette Zwiller,, 5 RUE PIERRE ET GEORGETTE ZWILLER ,PIERRE$|GEORGETTE$|ZWILLER$
531966232,113 Rue Henri Pauquet,,,113 RUE HENRI PAUQUET  ,HENRI$|PAUQUET$
832450134,155 Avenue René de Knyff, La Madrague,,155 AVENUE RENE DE KNYFF  LA MADRAGUE ,RENE$|KNYFF$|MADRAGUE$
661066118,56 rue Claude Decaen,,,56 RUE CLAUDE DECAEN  ,CLAUDE$|DECAEN$
452452022,,47 Allée des Vitarelles,, 47 ALLEE DES VITARELLES ,ALLEE$|VITARELLES$
837957679,,16 rue Saint-Martin,, 16 RUE SAINT MARTIN ,SAINT$|MARTIN$
832988851,12  B rue de la masse,,,12  B RUE DE LA MASSE  ,MASSE$
482879947,Le Haut Des,voie de Bar,,LE HAUT DES VOIE DE BAR ,HAUT$|VOIE$|BAR$
848249363,,5B rue du Général Drouot,, 5B RUE DU GENERAL DROUOT ,GENERAL$|DROUOT$
440122117,31 BIS Rue Barla,,,31 BIS RUE BARLA  ,BARLA$
880148424,,4 Cours Jules Raimu,, 4 COURS JULES RAIMU ,JULES$|RAIMU$
832178032,,Lieu dit Lesmaes,, LIEU DIT LESMAES ,LIEU$|DIT$|LESMAES$
833172257,32 rue du Camp d'Attila,,,32 RUE DU CAMP D ATTILA  ,CAMP$|ATTILA$
750435935,57 Route de Bray,,,57 ROUTE DE BRAY  ,BRAY$
395089923,,23 rue du Pont de Pierre,, 23 RUE DU PONT DE PIERRE ,PONT$|PIERRE$
518744586,10 Rue la Fayette,,,10 RUE LA FAYETTE  ,FAYETTE$
524693785,,12  Grande Rue,, 12  GRANDE RUE ,GRANDE$
829879329,,Les Morands,, LES MORANDS ,MORANDS$
325159853,,COURTAVANT,BARBUISE, COURTAVANT BARBUISE,COURTAVANT$|BARBUISE$
848005609,156B Route De Mitry,,,156B ROUTE DE MITRY  ,MITRY$
838010759,,55 avenue du 4 Septembre,, 55 AVENUE DU 4 SEPTEMBRE ,SEPTEMBRE$
324938786,74 cours de Vincennes,,,74 COURS DE VINCENNES  ,VINCENNES$
808054704,,49 Rue Georges Courteline,, 49 RUE GEORGES COURTELINE ,GEORGES$|COURTELINE$
510259153,,7 Rue du Puits,, 7 RUE DU PUITS ,PUITS$
418126884,17 Chemin DE LA TELEVISION,,,17 CHEMIN DE LA TELEVISION  ,TELEVISION$
501440804,,8 Rue des Côtes,, 8 RUE DES COTES ,COTES$
388126609,,88 Avenue des Minimes,, 88 AVENUE DES MINIMES ,MINIMES$
423980721,,55 Avenue Louis Breguet,, 55 AVENUE LOUIS BREGUET ,LOUIS$|BREGUET$
440160232,20/22 rue de Turenne,,,20 22 RUE DE TURENNE  ,TURENNE$
832414395,134 boulevard de Clichy,,,134 BOULEVARD DE CLICHY  ,CLICHY$
479626954,54-56 avenue Hoche,,,54 56 AVENUE HOCHE  ,HOCHE$
840011258,29 rue de Cotte,,,29 RUE DE COTTE  ,COTTE$
841345473,215 Avenue ROGER SALENGRO,,,215 AVENUE ROGER SALENGRO  ,ROGER$|SALENGRO$
832010243,148 Rue du Président François Mitterrand,,,148 RUE DU PRESIDENT FRANCOIS MITTERRAND  ,PRESIDENT$|FRANCOIS$|MITTERRAND$
379870348,10 rue de la Grange Batelière,,,10 RUE DE LA GRANGE BATELIERE  ,GRANGE$|BATELIERE$
529107054,1 rue Largillière,,,1 RUE LARGILLIERE  ,LARGILLIERE$
829512920,160 avenue de Flandre,,,160 AVENUE DE FLANDRE  ,FLANDRE$
511444630,6 Avenue ALSACE-LORRAINE, ZI LES BETHUNES,,6 AVENUE ALSACE LORRAINE  ZI LES BETHUNES ,ALSACE$|LORRAINE$|ZI$|BETHUNES$
539575530,9 Rue Pierre Croyal,,,9 RUE PIERRE CROYAL  ,PIERRE$|CROYAL$
389149253,,1 avenue du Commerce Et de l'Artisanat,, 1 AVENUE DU COMMERCE ET DE L ARTISANAT ,COMMERCE$|ARTISANAT$
355406745,,RUE BREQUIGNY,MONTIVILLIERS, RUE BREQUIGNY MONTIVILLIERS,BREQUIGNY$|MONTIVILLIERS$
821035839,,2 Rue Esclarmonde,, 2 RUE ESCLARMONDE ,ESCLARMONDE$
799245832,,267 Rue de Verdun,, 267 RUE DE VERDUN ,VERDUN$
504858481,47 Rue de Rome,,,47 RUE DE ROME  ,ROME$
828442228,26 Avenue du Général Patton,,,26 AVENUE DU GENERAL PATTON  ,GENERAL$|PATTON$
835358441,44 Rue Rouget de l'isle,,,44 RUE ROUGET DE L ISLE  ,ROUGET$|ISLE$
851463950,,120 Avenue de la Coudoulière,Le Mas de la Mer Bat C1, 120 AVENUE DE LA COUDOULIERE LE MAS DE LA MER BAT C1,COUDOULIERE$|MAS$|MER$|BAT$
352629356,,25 allée des Monts de Champagne,, 25 ALLEE DES MONTS DE CHAMPAGNE ,ALLEE$|MONTS$|CHAMPAGNE$
853690220,,5 Rue du Verger,, 5 RUE DU VERGER ,VERGER$
439453200,17 Boulevard Magenta,,,17 BOULEVARD MAGENTA  ,MAGENTA$
384230637,,2 rue des Argalles,, 2 RUE DES ARGALLES ,ARGALLES$
853117539,26 rue des Rigoles,,,26 RUE DES RIGOLES  ,RIGOLES$
488963166,18 Rue DE LA REPUBLIQUE,,,18 RUE DE LA REPUBLIQUE  ,REPUBLIQUE$
377541131,,Route Nationale 113,, ROUTE NATIONALE 113 ,NATIONALE$
841538671,,21 Rue des Chèvrefeuilles,, 21 RUE DES CHEVREFEUILLES ,CHEVREFEUILLES$
379684160,,LE RODOUE,PLAUDREN, LE RODOUE PLAUDREN,RODOUE$|PLAUDREN$
843097452,2 Route de la Forestière,,,2 ROUTE DE LA FORESTIERE  ,FORESTIERE$
790626253,2 Rue Robert Schuman,,,2 RUE ROBERT SCHUMAN  ,ROBERT$|SCHUMAN$
529357485,,11 rue de la Saulaie,, 11 RUE DE LA SAULAIE ,SAULAIE$
411470644,123 Quai DE BRAZZA,,,123 QUAI DE BRAZZA  ,BRAZZA$
843947250,,3 Rue des Grands Champs,Ld Villorioux, 3 RUE DES GRANDS CHAMPS LD VILLORIOUX,GRANDS$|CHAMPS$|LD$|VILLORIOUX$
522465046,19 Rue du Printemps,,,19 RUE DU PRINTEMPS  ,PRINTEMPS$
340259217,,GUERANDE,MENEAC, GUERANDE MENEAC,GUERANDE$|MENEAC$
388578015,,le Bas Cluzeau,Res les Jonquilles, LE BAS CLUZEAU RES LES JONQUILLES,BAS$|CLUZEAU$|RES$|JONQUILLES$
843995143,,2 Rue Gustave Eiffel,, 2 RUE GUSTAVE EIFFEL ,GUSTAVE$|EIFFEL$
494132251,270 rue du Maréchal Foch,,,270 RUE DU MARECHAL FOCH  ,MARECHAL$|FOCH$
332480326,,2 Rue Gabriel Bourdarias,, 2 RUE GABRIEL BOURDARIAS ,GABRIEL$|BOURDARIAS$
823129465,29 Avenue de la Commune Paris,,,29 AVENUE DE LA COMMUNE PARIS  ,COMMUNE$|PARIS$
842749046,306 Avenue des olives,,,306 AVENUE DES OLIVES  ,OLIVES$
343187837,,6 Impasse René Couzinet,, 6 IMPASSE RENE COUZINET ,RENE$|COUZINET$
751583758,,17 Rue Saint-Sébastien,, 17 RUE SAINT SEBASTIEN ,SAINT$|SEBASTIEN$
435214051,,35 avenue du Maréchal Juin,, 35 AVENUE DU MARECHAL JUIN ,MARECHAL$|JUIN$
844837757,105 Avenue CAMILLE PELLETAN, CHEZ M. ETTIS MOHAMMED,,105 AVENUE CAMILLE PELLETAN  CHEZ M  ETTIS MOHAMMED ,CAMILLE$|PELLETAN$|CHEZ$|ETTIS$|MOHAMMED$
820180321,,46 Rue Marie Mas,, 46 RUE MARIE MAS ,MARIE$|MAS$
841594104,,7-9 rue Boulegon,, 7 9 RUE BOULEGON ,BOULEGON$
849244249,5 Rue du Cèdre,,,5 RUE DU CEDRE  ,CEDRE$
835082512,,2 Rue Leday,BP 80630 Résidence le Nouvel Hermitage, 2 RUE LEDAY BP 80630 RESIDENCE LE NOUVEL HERMITAGE,LEDAY$|NOUVEL$|HERMITAGE$
520153412,3 rue Marie Et Louise,,,3 RUE MARIE ET LOUISE  ,MARIE$|LOUISE$
847877222,7 Allée Dupleix,,,7 ALLEE DUPLEIX  ,ALLEE$|DUPLEIX$
596510313,,,OIGNY - MONDOUBLEAU,  OIGNY   MONDOUBLEAU,OIGNY$|MONDOUBLEAU$
451231021,26 Bis Rue Du Cimetière,,,26 BIS RUE DU CIMETIERE  ,CIMETIERE$
444098644,4 Rue Blacas,,,4 RUE BLACAS  ,BLACAS$
808166979,14 rue du Pont Neuf,,,14 RUE DU PONT NEUF  ,PONT$|NEUF$
832714737,6 Rue Ferdinand Chartier, Bât. D6,,6 RUE FERDINAND CHARTIER  BAT  D6 ,FERDINAND$|CHARTIER$|BAT$
523021269,,2 Impasse de la Ferte Milon,, 2 IMPASSE DE LA FERTE MILON ,FERTE$|MILON$
793993502,4 rue Crébillon,,,4 RUE CREBILLON  ,CREBILLON$
852193358,8 Boulevard Arnaud Beltrame,,,8 BOULEVARD ARNAUD BELTRAME  ,ARNAUD$|BELTRAME$
341591022,,2 Rue Docteur Philippe Pinel,, 2 RUE DOCTEUR PHILIPPE PINEL ,DOCTEUR$|PHILIPPE$|PINEL$
839147907,32 Chemin de la Mure Villa La Provence,,,32 CHEMIN DE LA MURE VILLA LA PROVENCE  ,MURE$|PROVENCE$
840676209,,15 Rue de l'Industrie,, 15 RUE DE L INDUSTRIE ,INDUSTRIE$
520167685,,18 rue des Oliviers,, 18 RUE DES OLIVIERS ,OLIVIERS$
852502020,131 Allée du Clos du Puits,,,131 ALLEE DU CLOS DU PUITS  ,ALLEE$|CLOS$|PUITS$
501782361,,475 avenue du Touring Club,, 475 AVENUE DU TOURING CLUB ,TOURING$|CLUB$
829078237,8 Impasse Noël Verlaque, Les Jardins de la Mer 2,,8 IMPASSE NOEL VERLAQUE  LES JARDINS DE LA MER 2 ,NOEL$|VERLAQUE$|JARDINS$|MER$
834870412," Résidence du Centre, Bâtiment  A"," l'Ilaz, Apt A114",, RESIDENCE DU CENTRE  BATIMENT  A  L ILAZ  APT A114 ,CENTRE$|BATIMENT$|ILAZ$|APT$
444069934,5 bis rue Bossuet,,,5 BIS RUE BOSSUET  ,BOSSUET$
848591202,,8 avenue d'Aix,, 8 AVENUE D AIX ,AIX$
333169159,13 Rue de l'Orvée,,,13 RUE DE L ORVEE  ,ORVEE$
434821575,,Métairie Petite,, METAIRIE PETITE ,METAIRIE$|PETITE$
837474329,18 Rue DE L'ESCOUVRIER,,,18 RUE DE L ESCOUVRIER  ,ESCOUVRIER$
523737625,50 Traverse Moulin de la Villette, Bt C,,50 TRAVERSE MOULIN DE LA VILLETTE  BT C ,MOULIN$|VILLETTE$|BT$
838474104,4 Rue St Lambert,1108 Avenue de Provence,,4 RUE ST LAMBERT 1108 AVENUE DE PROVENCE ,ST$|LAMBERT$|PROVENCE$
432090785,7 Rue JEAN OSSOLA,,,7 RUE JEAN OSSOLA  ,JEAN$|OSSOLA$
794000778,,47 chemin de Vialuquere,, 47 CHEMIN DE VIALUQUERE ,VIALUQUERE$
844356592,,227 rue de la Croix Messire Jacques,, 227 RUE DE LA CROIX MESSIRE JACQUES ,CROIX$|MESSIRE$|JACQUES$
383842523,4 Allée DES BLEUETS,,,4 ALLEE DES BLEUETS  ,ALLEE$|BLEUETS$
850678061,,14 allée de l'Empereur,Appt 3 C, 14 ALLEE DE L EMPEREUR APPT 3 C,ALLEE$|EMPEREUR$|APPT$
342061785,,LDT PAPON,CUMONT, LDT PAPON CUMONT,LDT$|PAPON$|CUMONT$
419594288,,9 Route De Virton,, 9 ROUTE DE VIRTON ,VIRTON$
751405010,37 rue du Docteur Roux,,,37 RUE DU DOCTEUR ROUX  ,DOCTEUR$|ROUX$
840033682,,54 rue Saint-Nicolas,, 54 RUE SAINT NICOLAS ,SAINT$|NICOLAS$
307344275,,DOMICILE 30 RUE SAINTE ANNE,, DOMICILE 30 RUE SAINTE ANNE ,DOMICILE$|SAINTE$|ANNE$
442858361,30 place de la Nation,,,30 PLACE DE LA NATION  ,NATION$
520145301,2 Rue le Bouteiller,,,2 RUE LE BOUTEILLER  ,BOUTEILLER$
437564081,,11 Rue des Eparges,, 11 RUE DES EPARGES ,EPARGES$
514185156,,923 Rue Roger Salengro,, 923 RUE ROGER SALENGRO ,ROGER$|SALENGRO$
829847631,,71 rue Désiré le Hoc,, 71 RUE DESIRE LE HOC ,DESIRE$|HOC$
750335952,143 Quai Maréchal Lyautey,,,143 QUAI MARECHAL LYAUTEY  ,MARECHAL$|LYAUTEY$
813001989,93-95 rue La Boétie,,,93 95 RUE LA BOETIE  ,BOETIE$
528546468,757 Avenue de Mazargues,,,757 AVENUE DE MAZARGUES  ,MAZARGUES$
805274305,,7 bis Rue Felix Debax,, 7 BIS RUE FELIX DEBAX ,FELIX$|DEBAX$
453870669,,32 rue Edme Moreau,, 32 RUE EDME MOREAU ,EDME$|MOREAU$
750617763,,461 Rue Eugène Flachat,, 461 RUE EUGENE FLACHAT ,EUGENE$|FLACHAT$
838196764,,Route DE SALEICH,, ROUTE DE SALEICH ,SALEICH$
848101515,21 domaine de la Croix Blanche,,,21 DOMAINE DE LA CROIX BLANCHE  ,CROIX$|BLANCHE$
834311524,,160 Chemin Du Mas Taillant,, 160 CHEMIN DU MAS TAILLANT ,MAS$|TAILLANT$
494812852,210 Bis Rue du Général de Gaulle,,,210 BIS RUE DU GENERAL DE GAULLE  ,GENERAL$|GAULLE$
803603489,57 rue de Châteaudun,,,57 RUE DE CHATEAUDUN  ,CHATEAUDUN$
833132608,,6 rue Louis Barthou,Rez-de-Chaussée, 6 RUE LOUIS BARTHOU REZ DE CHAUSSEE,LOUIS$|BARTHOU$|REZ$
844793083,19 rue de Marignan,,,19 RUE DE MARIGNAN  ,MARIGNAN$
833169881,14 Rue Saint Eloi,,,14 RUE SAINT ELOI  ,SAINT$|ELOI$
832927081,16 Rue D'Etienne D'Orves,,,16 RUE D ETIENNE D ORVES  ,ETIENNE$|ORVES$
499620128,19 Rue DU LIEUTENANT ROUCH,,,19 RUE DU LIEUTENANT ROUCH  ,LIEUTENANT$|ROUCH$
850819392,80 Rue AUGUSTE PEGURIER," Résidence ""Les Autruches, entrée",,80 RUE AUGUSTE PEGURIER  RESIDENCE  LES AUTRUCHES  ENTREE ,AUGUSTE$|PEGURIER$|AUTRUCHES$|ENTREE$
490710043,2 Cours DE L'INTENDANCE,,,2 COURS DE L INTENDANCE  ,INTENDANCE$
848707345,1 Avenue Rabelais,,,1 AVENUE RABELAIS  ,RABELAIS$
481073096,,450 rue de la Chapelle,Lieudit Mesinges, 450 RUE DE LA CHAPELLE LIEUDIT MESINGES,CHAPELLE$|LIEUDIT$|MESINGES$
418665006,7 rue Jean Jaurès,,,7 RUE JEAN JAURES  ,JEAN$|JAURES$
844036780,25 Avenue Durante,,,25 AVENUE DURANTE  ,DURANTE$
572003960,97 Avenue du Général de Gaulle,,,97 AVENUE DU GENERAL DE GAULLE  ,GENERAL$|GAULLE$
419315551,36/38 Rue de la Princesse,,,36 38 RUE DE LA PRINCESSE  ,PRINCESSE$
354040826,  Le Roc Blanc,,,  LE ROC BLANC  ,ROC$|BLANC$
387919624,,Centre Cial Carrefour-,avenue Charles de Refuge, CENTRE CIAL CARREFOUR  AVENUE CHARLES DE REFUGE,CENTRE$|CIAL$|CHARLES$|REFUGE$
415228360,,"ZAC les Ferrières, lotissement 53",, ZAC LES FERRIERES  LOTISSEMENT 53 ,ZAC$|FERRIERES$
818082711,,Centre Commercial Géant Monthieu,Quartier de Monthieu, CENTRE COMMERCIAL GEANT MONTHIEU QUARTIER DE MONTHIEU,CENTRE$|COMMERCIAL$|GEANT$|MONTHIEU$|MONTHIEU$
813682218,9 rue Anatole De La Forge,,,9 RUE ANATOLE DE LA FORGE  ,ANATOLE$|FORGE$
524308731,,84 avenue de Tarbes,, 84 AVENUE DE TARBES ,TARBES$
833332232,20 rue des Écouffes,,,20 RUE DES ECOUFFES  ,ECOUFFES$
501837223,22 Rue des Côteaux, Traversonne,,22 RUE DES COTEAUX  TRAVERSONNE ,COTEAUX$|TRAVERSONNE$
493363535,,4 Place d'Armes,, 4 PLACE D ARMES ,ARMES$
534250899,,98 Allée du Château Beaupré,, 98 ALLEE DU CHATEAU BEAUPRE ,ALLEE$|CHATEAU$|BEAUPRE$
838161354,,3 A Rue du 8 mai 1945,, 3 A RUE DU 8 MAI 1945 ,MAI$
514315001,35 rue de Rochechouart,,,35 RUE DE ROCHECHOUART  ,ROCHECHOUART$
832082242,Appt 8 - 83 des Grands Champs,,,APPT 8   83 DES GRANDS CHAMPS  ,APPT$|GRANDS$|CHAMPS$
817411101,50 avenue Pierre Mendès France,,,50 AVENUE PIERRE MENDES FRANCE  ,PIERRE$|MENDES$|FRANCE$
535049670,,rue des Genêts,Le Village, RUE DES GENETS LE VILLAGE,GENETS$
532583903,66 avenue des Champs-Élysées,,,66 AVENUE DES CHAMPS ELYSEES  ,CHAMPS$|ELYSEES$
828980045,9 rue Jean-Baptiste Pigalle,,,9 RUE JEAN BAPTISTE PIGALLE  ,JEAN$|BAPTISTE$|PIGALLE$
828371187, Rue du Bordage,,, RUE DU BORDAGE  ,BORDAGE$
393519699,24 rue du Fief du Moulin,,,24 RUE DU FIEF DU MOULIN  ,FIEF$|MOULIN$
492755343,13 Rue du Maréchal Foch,,,13 RUE DU MARECHAL FOCH  ,MARECHAL$|FOCH$
411469505,,Lieu-dit le Bourg,, LIEU DIT LE BOURG ,LIEU$|DIT$|BOURG$
534229844,49 rue Marcadet,,,49 RUE MARCADET  ,MARCADET$
449666312,23 Rue Notre Dame,,,23 RUE NOTRE DAME  ,DAME$
849146873,Bâtiment 4,1 avenue Christian Doppler,,BATIMENT 4 1 AVENUE CHRISTIAN DOPPLER ,BATIMENT$|CHRISTIAN$|DOPPLER$
529545782,,32 Rue Robert,, 32 RUE ROBERT ,ROBERT$
492787585,,256 Rue des Grandes Terres,Épagny, 256 RUE DES GRANDES TERRES EPAGNY,GRANDES$|TERRES$|EPAGNY$
500944418,,46 Avenue Du Parmelan,, 46 AVENUE DU PARMELAN ,PARMELAN$
848272704,21 A Rue de la République,,,21 A RUE DE LA REPUBLIQUE  ,REPUBLIQUE$
440012722,,rue Robert Schuman,Centre Commercial, RUE ROBERT SCHUMAN CENTRE COMMERCIAL,ROBERT$|SCHUMAN$|CENTRE$|COMMERCIAL$
339975385,8 rue du Fort,,,8 RUE DU FORT  ,FORT$
444893978,,KERLANDE,BRANDIVY, KERLANDE BRANDIVY,KERLANDE$|BRANDIVY$
412768269,,4 Rue Beyle Stendhal,, 4 RUE BEYLE STENDHAL ,BEYLE$|STENDHAL$
842493934,92 Rue Lucien Faure,,,92 RUE LUCIEN FAURE  ,LUCIEN$|FAURE$
841195209,,9 Résidence Barbe d'Or,, 9 RESIDENCE BARBE D OR ,BARBE$|OR$
332827211,,sous la Roche,, SOUS LA ROCHE ,SOUS$|ROCHE$
352675599,126 rue de L Epeule,,,126 RUE DE L EPEULE  ,EPEULE$
452490840,Les Berges du Lac-Batiment B,63 Rue du Colombier,Cs 57695,LES BERGES DU LAC BATIMENT B 63 RUE DU COLOMBIER CS 57695,BERGES$|LAC$|BATIMENT$|COLOMBIER$|CS$
314211699,,MAIRIE,, MAIRIE ,MAIRIE$
449698141,43 rue Étienne Dolet,,,43 RUE ETIENNE DOLET  ,ETIENNE$|DOLET$
851151845,"Lieudit ""Plaisance"" -",route de Vannes,,LIEUDIT  PLAISANCE    ROUTE DE VANNES ,LIEUDIT$|PLAISANCE$|VANNES$
811288794,2 rue Champs Renard,,,2 RUE CHAMPS RENARD  ,CHAMPS$|RENARD$
804986503,85 rue Caulaincourt,,,85 RUE CAULAINCOURT  ,CAULAINCOURT$
422466185,,6 AV. DE PARIS,, 6 AV  DE PARIS ,AV$|PARIS$
765800891,,103B AV. DU GENERAL LECLERC,, 103B AV  DU GENERAL LECLERC ,AV$|GENERAL$|LECLERC$
444531271,53 avenue Maginot,,,53 AVENUE MAGINOT  ,MAGINOT$
853763969,1 passage du Jeu de Boules,,,1 PASSAGE DU JEU DE BOULES  ,JEU$|BOULES$
808541510,124 avenue Émile Zola,,,124 AVENUE EMILE ZOLA  ,EMILE$|ZOLA$
850740663,12 Rue de la Montagne, chez Mr CHEN,,12 RUE DE LA MONTAGNE  CHEZ MR CHEN ,MONTAGNE$|CHEZ$|MR$|CHEN$
808963987,31 rue Oudry,,,31 RUE OUDRY  ,OUDRY$
819792888,,320 chemin des Esseims,, 320 CHEMIN DES ESSEIMS ,ESSEIMS$
801068537,5 Rue du 4 Septembre,,,5 RUE DU 4 SEPTEMBRE  ,SEPTEMBRE$
453228694,,route de Clermont l'Hérault,Espace de la Tuilerie, ROUTE DE CLERMONT L HERAULT ESPACE DE LA TUILERIE,CLERMONT$|HERAULT$|ESPACE$|TUILERIE$
845074202,,9 place de la Victoire,, 9 PLACE DE LA VICTOIRE ,VICTOIRE$
823494950,,rue Pascal Paoli,, RUE PASCAL PAOLI ,PASCAL$|PAOLI$
383384971,,54 RN 7,54 RN 7, 54 RN 7 54 RN 7,
804492080,,38 Rue des Ecoles,, 38 RUE DES ECOLES ,ECOLES$
430356246,90 rue Nollet,,,90 RUE NOLLET  ,NOLLET$
804899359,115-117 Avenue de Sospel,,,115 117 AVENUE DE SOSPEL  ,SOSPEL$
350766549,Laurembert,,,LAUREMBERT  ,LAUREMBERT$
811651298,153 Rue des Montforts,,,153 RUE DES MONTFORTS  ,MONTFORTS$
834759029,36 Domaine de l'Abbaye,,,36 DOMAINE DE L ABBAYE  ,ABBAYE$
403529951,2 rue Raynouard,,,2 RUE RAYNOUARD  ,RAYNOUARD$
419828538,,31 Rue Guillaume,, 31 RUE GUILLAUME ,GUILLAUME$
818668220,,30 rue Jacques Cellérier,, 30 RUE JACQUES CELLERIER ,JACQUES$|CELLERIER$
409108362,245 Boulevard MICHELET,,,245 BOULEVARD MICHELET  ,MICHELET$
842623167,,4 rue des Reims,, 4 RUE DES REIMS ,REIMS$
797744588,15 Rue Saint-Jean,,,15 RUE SAINT JEAN  ,SAINT$|JEAN$
487760308,23 rue Antigna,,,23 RUE ANTIGNA  ,ANTIGNA$
799297973,28 Avenue du 8 Mai 1945,,,28 AVENUE DU 8 MAI 1945  ,MAI$
479761082,121 Rue ARISTIDE BRIAND,,,121 RUE ARISTIDE BRIAND  ,ARISTIDE$|BRIAND$
519868897,1 Square Henri Régnault, Tour Gambetta - Appt 166,,1 SQUARE HENRI REGNAULT  TOUR GAMBETTA   APPT 166 ,HENRI$|REGNAULT$|TOUR$|GAMBETTA$|APPT$
832282677,20 Rue LOUIS FEUILLEE, LES HAUTS DE GOMBERT - VILLA 50,,20 RUE LOUIS FEUILLEE  LES HAUTS DE GOMBERT   VILLA 50 ,LOUIS$|FEUILLEE$|HAUTS$|GOMBERT$
789208238,rue Gustave Eiffel ZA de la Gendronnière,,,RUE GUSTAVE EIFFEL ZA DE LA GENDRONNIERE  ,GUSTAVE$|EIFFEL$|ZA$|GENDRONNIERE$
828879700,29 Rue Etienne Dolet,,,29 RUE ETIENNE DOLET  ,ETIENNE$|DOLET$
835117102,221  Les Quatre Routes,,,221  LES QUATRE ROUTES  ,QUATRE$|ROUTES$
827557687,,avenue des Fourneaux,, AVENUE DES FOURNEAUX ,FOURNEAUX$
439431875,,458 Route Nationale,, 458 ROUTE NATIONALE ,NATIONALE$
751816844,,chemin de Labastide,Bâtiment 3 - Entrée 3 - Porte 6, CHEMIN DE LABASTIDE BATIMENT 3   ENTREE 3   PORTE 6,LABASTIDE$|BATIMENT$|ENTREE$|PORTE$
423956515,,5 ALL. DU BROUTET,, 5 ALL  DU BROUTET ,ALL$|BROUTET$
499741734,8 square Théophile Gautier,,,8 SQUARE THEOPHILE GAUTIER  ,THEOPHILE$|GAUTIER$
525153995,53 rue Nollet,,,53 RUE NOLLET  ,NOLLET$
487613390,,Route de Vals,, ROUTE DE VALS ,VALS$
449378314,13 Allée des Cytises,,,13 ALLEE DES CYTISES  ,ALLEE$|CYTISES$
515104511,,Lieu-dit Saint-Michel,, LIEU DIT SAINT MICHEL ,LIEU$|DIT$|SAINT$|MICHEL$
844446583,8 rue de la Néva,,,8 RUE DE LA NEVA  ,NEVA$
